Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Nick Sandlin ,58.9,63,3,0,4.05,1.29,27,50,26,8,59,0,4,0,43932 ,CLE 
Keynan Middleton ,53.3,58,3,0,3.96,1.28,23,47,22,7,55,0,2,0,5074 d,STL 
Drew Smyly ,74.1,73,4,1,4.42,1.32,36,73,25,12,50,4,5,0,4482 d,CHC 
Josh Winckowski ,72.5,65,4,2,4.18,1.36,34,74,25,8,65,1,4,0,44147 ,BOS 
Casey Mize ,104.1,78,5,0,4.58,1.32,53,106,31,15,20,20,7,1,7399 d,DET 
Emilio Pagan ,65.1,69,3,2,4.46,1.27,32,59,23,12,65,0,4,0,7143 d,CIN 
Daniel Hudson ,39.6,47,3,1,3.90,1.22,17,34,14,6,41,0,2,0,3254 d,LAD 
Lucas Erceg ,65.7,74,3,5,4.01,1.42,29,56,38,6,64,0,4,0,6932 d,OAK 
Wandy Peralta ,54.0,52,3,1,3.81,1.32,23,48,24,6,56,0,3,0,6501 d,SD 
Brooks Raley ,58.7,64,2,2,4.01,1.30,26,53,24,7,63,0,3,0,5362 d,NYM 
Adrian Houser ,125.3,92,7,0,4.49,1.41,62,130,48,15,28,22,8,0,5857 d,NYM 
Steven Okert ,53.8,65,2,0,4.10,1.25,25,45,22,8,55,0,3,0,5927 d,MIN 
Bailey Falter ,108.9,83,5,0,4.61,1.33,56,115,29,17,40,16,7,0,44073 ,PIT 
Matt Manning ,111.0,82,6,0,4.63,1.35,57,112,37,16,25,21,8,0,6421 d,DET 
Trevor Richards ,55.2,69,2,0,4.12,1.27,25,46,24,8,51,0,3,0,7242 d,TOR 
Josiah Gray ,166.2,155,8,0,4.86,1.41,90,159,75,29,30,30,12,0,8218 d,WSH 
Jose Soriano ,60.4,71,3,0,3.97,1.37,27,51,32,6,59,0,3,0,7899 d,LAA 
Paul Blackburn ,135.3,109,6,0,4.55,1.40,68,143,47,17,26,26,9,0,6440 d,OAK 
Roansy Contreras ,83.8,76,4,0,4.46,1.33,41,80,31,12,46,9,5,0,44067 ,PIT 
Jay Jackson ,46.5,50,3,0,4.09,1.24,21,42,15,7,46,0,2,0,5852 d,MIN 
Kody Funderburk ,44.1,47,3,0,3.64,1.32,18,39,19,4,41,0,2,0,45523 ,MIN 
Ryan Borucki ,55.1,50,3,0,4.07,1.28,25,51,20,7,56,0,3,0,6591 d,PIT 
Luke Jackson ,56.8,61,3,1,4.02,1.35,25,52,24,7,57,0,3,0,5646 d,SF 
Tyler Mahle ,50.0,51,3,0,4.18,1.25,23,46,17,8,17,8,3,0,6637 d,TEX 
Kirby Yates ,61.0,73,3,2,4.32,1.35,29,51,31,9,61,0,4,0,5217 d,TEX 
Joe Mantiply ,54.3,46,3,0,3.96,1.29,24,55,15,6,53,0,3,0,6502 d,ARI 
Ryan Yarbrough ,63.2,51,4,0,4.50,1.26,32,66,14,10,35,4,3,0,6719 d,LAD 
Javier Assad ,100.2,83,5,0,4.43,1.39,49,100,39,13,42,13,5,0,45824 ,CHC 
Justin Lawrence ,65.7,67,3,16,4.51,1.47,33,63,33,7,67,0,4,0,8169 d,COL 
Cody Bradford ,69.2,60,4,0,4.57,1.28,35,71,18,12,39,8,4,0,45173 ,TEX 
Blake Treinen ,45.9,46,3,0,3.98,1.27,20,42,16,6,46,0,2,0,5473 d,LAD 
Robbie Ray ,48.3,53,3,0,4.18,1.27,22,44,17,8,11,8,3,0,5484 d,SF 
Chris Devenski ,56.5,55,3,0,4.39,1.25,28,54,16,9,53,1,3,0,6318 d,TB 
Sawyer Gipson-Long ,59.1,56,3,0,4.29,1.28,28,58,17,8,27,7,4,0,45077 ,DET 
Anthony Bender ,49.4,51,2,2,4.02,1.28,22,45,18,6,50,0,3,0,44091 ,MIA 
Drew Smith ,58.3,61,3,1,4.32,1.31,28,52,24,9,58,0,4,0,7141 d,NYM 
Rafael Montero ,60.7,65,3,0,4.24,1.33,29,57,24,8,60,0,3,0,4763 d,HOU 
Ryne Stanek ,55.8,61,3,0,4.16,1.33,26,48,27,8,57,0,3,0,4943 d,RP) FA 
Max Meyer ,79.8,72,4,0,4.36,1.37,39,78,31,10,16,16,5,0,43836 ,MIA 
Steven Wilson ,56.2,61,2,1,4.24,1.28,26,46,26,9,56,0,3,0,44195 ,SD 
Miguel Castro ,59.5,59,3,2,4.19,1.35,28,54,27,7,62,0,3,0,5695 d,ARI 
Phil Bickford ,54.8,60,3,0,4.31,1.30,26,48,23,8,55,0,3,0,4957 d,NYM 
Luis Garcia ,59.7,57,3,0,4.09,1.34,27,58,22,7,60,0,3,0,5146 d,LAA 
Mason Black ,62.7,61,3,0,4.22,1.33,29,60,24,8,33,7,4,0,46147 ,SF 
Matt Moore ,58.2,62,3,2,4.27,1.35,28,53,25,8,53,0,3,0,3735 d,LAA 
Trevor Gott ,58.9,57,2,3,4.21,1.31,28,56,21,7,60,0,4,0,5089 d,OAK 
Justin Topa ,57.8,50,3,1,4.09,1.33,26,58,18,6,59,0,3,0,44009 ,MIN 
Hayden Wesneski ,62.0,58,3,0,4.33,1.30,30,59,21,9,31,6,4,0,44900 ,CHC 
Trevor Bauer ,44.2,47,2,0,4.12,1.21,20,38,15,7,8,8,3,0,4394 d,SP) FA 
Dylan Lee ,38.3,40,2,0,3.81,1.21,16,36,11,5,40,0,1,0,8426 d,ATL 
Martin Perez ,146.3,104,8,0,4.58,1.44,74,157,54,18,26,26,9,0,3501 d,PIT 
Andrew Saalfrank ,56.2,58,3,0,3.85,1.40,24,51,28,5,59,0,3,0,47257 ,ARI 
Ryan Thompson ,56.4,48,3,0,4.06,1.32,25,56,18,6,55,0,3,0,8201 d,ARI 
Dany Jimenez ,56.8,63,2,5,4.21,1.37,27,47,30,8,57,0,4,0,40917 ,OAK 
Tom Cosgrove ,55.1,54,2,0,4.03,1.30,25,48,23,7,55,0,3,0,45722 ,SD 
Victor Gonzalez ,50.0,48,3,0,3.99,1.33,22,46,21,5,51,0,3,0,36677 ,NYY 
Bennett Sousa ,51.3,53,3,0,4.15,1.32,24,47,20,7,50,0,2,0,43928 ,HOU 
Huascar Ynoa ,60.1,62,4,0,4.44,1.35,30,58,23,9,31,6,3,0,8372 d,ATL 
Kyle Nelson ,47.8,51,3,0,4.10,1.32,22,44,19,6,51,0,3,0,43931 ,ARI 
Colin Holderman ,60.8,58,2,1,4.04,1.34,27,56,25,6,60,0,3,0,45621 ,PIT 
Tayler Saucedo ,54.9,52,3,0,4.03,1.35,25,51,23,6,58,0,3,0,44658 ,SEA 
Scott Alexander ,49.0,36,3,0,3.87,1.31,21,50,14,4,52,1,3,0,5838 d,OAK 
Michael Tonkin ,51.8,53,3,0,4.40,1.28,25,47,19,8,50,0,3,0,5364 d,NYM 
Nick Robertson ,42.8,44,2,0,3.87,1.27,18,39,15,5,42,0,2,0,44205 ,STL 
Nate Pearson ,40.9,45,3,0,4.12,1.29,19,34,18,6,39,0,2,0,7261 d,TOR 
Nick Anderson ,52.9,48,3,1,4.33,1.30,25,53,16,8,54,0,3,0,8164 d,KC 
Sixto Sanchez ,40.5,38,2,0,3.80,1.26,17,39,12,4,36,1,2,0,6981 d,MIA 
Michael Grove ,47.5,50,3,0,4.36,1.29,23,46,15,7,37,3,2,0,43947 ,LAD 
Zack Greinke ,101.9,68,5,0,4.70,1.34,53,113,23,16,19,19,7,0,4032 d,SP) FA 
Chris Stratton ,66.0,61,3,0,4.32,1.35,32,65,24,8,62,0,3,0,4794 d,KC 
Erick Fedde ,139.0,117,7,0,4.88,1.40,75,144,50,23,26,26,10,0,6029 d,CWS 
Jesse Chavez ,53.8,54,2,2,4.18,1.33,25,52,20,8,55,0,2,0,3505 d,CWS 
Tyler Alexander ,51.4,44,3,0,4.47,1.25,26,52,13,8,38,3,3,0,8681 d,TB 
Dylan Floro ,55.4,49,3,1,4.23,1.34,26,57,18,6,57,0,4,0,6430 d,WSH 
Connor Brogdon ,49.1,50,3,0,4.30,1.31,23,46,19,7,50,0,2,0,8569 d,PHI 
Alex Faedo ,49.4,48,2,0,4.28,1.25,24,46,15,7,44,1,3,0,6793 d,DET 
Genesis Cabrera ,57.0,57,3,0,4.29,1.35,27,52,25,8,58,0,3,0,8037 d,TOR 
Luke Little ,42.0,52,2,0,3.75,1.37,17,34,24,4,45,0,2,0,44602 ,CHC 
Tylor Megill ,91.8,82,5,0,4.64,1.40,47,94,35,14,36,13,6,0,44185 ,NYM 
Cionel Perez ,55.5,51,3,0,3.95,1.40,24,52,26,5,59,0,3,0,6631 d,BAL 
Shelby Miller ,53.6,55,3,1,4.34,1.35,26,47,25,7,53,0,3,0,3934 d,DET 
Ricky Tiedemann ,43.6,48,2,0,3.97,1.31,19,38,19,6,12,8,3,0,45344 ,TOR 
Jacob Webb ,56.3,57,3,0,4.32,1.35,27,51,25,8,56,0,3,0,8371 d,BAL 
Ryne Nelson ,117.8,87,6,0,4.78,1.38,63,123,39,18,30,20,7,0,38389 ,ARI 
Taylor Clarke ,56.4,58,3,0,4.44,1.33,28,55,20,9,55,0,3,0,7494 d,MIL 
Woo-Suk Go ,59.9,65,3,3,4.33,1.42,29,54,31,8,60,0,3,0,48284 ,SD 
Huascar Brazoban ,56.6,62,3,0,4.19,1.40,26,51,28,7,56,0,3,0,45492 ,MIA 
John King ,54.8,37,3,0,3.93,1.36,24,59,16,5,50,0,3,0,43998 ,STL 
Keegan Akin ,40.7,42,2,0,4.04,1.27,18,39,13,5,36,0,2,0,39140 ,BAL 
Jake Diekman ,55.8,68,3,0,4.18,1.43,26,46,34,7,58,0,3,0,4268 d,NYM 
Trent Thornton ,54.9,48,3,0,4.30,1.33,26,54,19,8,51,0,3,0,7635 d,SEA 
J.P. Feyereisen ,45.4,45,3,0,4.26,1.32,21,40,20,7,46,0,2,0,6449 d,LAD 
Mike Baumann ,50.9,49,3,0,4.17,1.36,24,47,22,6,44,0,3,1,43719 ,BAL 
Lucas Sims ,59.5,70,3,2,4.64,1.37,31,50,32,9,61,0,4,0,4320 d,CIN 
Bryan Baker ,43.6,46,2,0,3.99,1.32,19,38,20,5,44,0,2,0,43674 ,BAL 
Beau Brieske ,53.6,47,2,0,4.24,1.29,25,52,18,7,51,1,3,0,45085 ,DET 
Ray Kerr ,47.5,54,3,0,4.11,1.40,22,43,24,6,46,0,2,0,44996 ,ATL 
Tanner Banks ,56.3,50,2,0,4.27,1.30,27,57,16,8,51,1,3,0,8580 d,CWS 
Ron Marinaccio ,49.4,55,3,0,4.33,1.36,24,41,26,7,49,0,3,0,45015 ,NYY 
Scott Effross ,38.0,35,2,0,3.98,1.25,17,36,11,5,36,0,2,0,44840 ,NYY 
Grant Anderson ,50.7,50,3,0,4.33,1.34,24,48,20,7,47,0,2,0,45646 ,TEX 
Adrian Morejon ,47.0,45,3,0,4.27,1.33,22,44,18,7,38,2,2,0,25391 ,SD 
Eduard Bazardo ,36.7,35,2,0,4.02,1.24,16,34,12,5,34,0,2,0,44068 ,SEA 
Jose Cuas ,56.2,56,3,0,4.21,1.39,26,53,25,7,58,0,3,0,8002 d,CHC 
Sam Moll ,57.6,61,2,0,4.17,1.37,27,52,27,7,58,0,3,0,5057 d,CIN 
Robert Garcia ,56.2,59,3,0,4.29,1.39,27,51,27,7,54,0,3,0,47023 ,WSH 
Hyun Jin Ryu ,58.5,43,4,0,4.48,1.34,29,63,16,9,15,10,4,0,4641 d,SP) FA 
Miguel Diaz ,51.9,50,3,0,4.23,1.37,24,49,22,6,48,0,3,0,6625 d,DET 
Bryse Wilson ,63.6,50,3,0,4.47,1.32,32,66,18,10,52,1,3,0,7397 d,MIL 
Matt Waldron ,84.9,66,5,0,4.79,1.36,45,88,27,14,16,15,5,0,45496 ,SD 
Ben Joyce ,47.4,56,2,2,4.21,1.38,22,40,25,6,50,0,3,0,46588 ,LAA 
Brennan Bernardino ,55.8,57,2,0,4.13,1.37,26,54,22,7,59,0,2,0,46244 ,BOS 
Ryan Fernandez ,39.9,35,3,0,4.08,1.33,18,39,14,5,41,0,2,0,45889 ,STL 
Shintaro Fujinami ,60.3,67,4,0,4.53,1.42,30,53,33,7,59,0,4,0,6976 d,NYM 
Seth Martinez ,47.1,47,2,0,4.15,1.32,22,43,19,6,46,0,2,0,44186 ,HOU 
Emerson Hancock ,69.0,55,4,0,4.62,1.35,35,69,25,10,30,10,4,0,43825 ,SEA 
Yariel Rodriguez ,73.6,72,3,0,4.46,1.39,36,68,34,10,45,7,3,0,48332 ,TOR 
Matthew Liberatore ,61.8,54,3,0,4.33,1.37,30,61,24,7,36,6,4,0,7459 d,STL 
Carmen Mlodzinski ,56.5,52,3,1,4.28,1.39,27,54,24,7,57,0,4,0,43808 ,PIT 
Isaiah Campbell ,46.4,45,3,0,4.22,1.37,22,45,18,6,48,0,3,0,38329 ,BOS 
Zach Jackson ,46.6,55,2,1,4.10,1.40,21,39,26,5,47,0,3,0,8475 d,OAK 
Ronel Blanco ,55.2,58,3,0,4.44,1.38,27,51,26,9,52,1,3,0,44184 ,HOU 
Tyler Kinley ,60.1,60,2,8,4.75,1.38,32,60,23,9,61,0,3,0,7371 d,COL 
Michael Fulmer ,36.3,38,2,0,4.04,1.30,16,33,14,4,33,0,2,0,5878 d,BOS 
Dillon Tate ,53.9,42,2,1,4.31,1.31,26,53,17,6,53,0,3,0,6013 d,BAL 
Elvis Peguero ,51.1,47,2,0,4.18,1.34,24,48,20,6,51,0,3,0,44818 ,MIL 
Ken Waldichuk ,60.8,59,3,0,4.45,1.38,30,57,27,8,24,9,4,0,44904 ,OAK 
Ben Brown ,38.6,42,2,0,4.11,1.32,18,35,16,5,26,3,2,0,8573 d,CHC 
Ian Gibaut ,61.4,62,3,1,4.48,1.40,31,60,26,8,61,0,4,0,7360 d,CIN 
Ben Lively ,58.3,51,3,0,4.53,1.34,29,59,19,9,41,3,4,0,5211 d,CLE 
Andre Pallante ,61.2,45,3,0,3.99,1.43,27,63,25,5,58,0,3,0,45747 ,STL 
Tim Herrin ,33.3,35,2,0,3.83,1.33,14,30,14,3,33,0,2,0,45689 ,CLE 
Jordan Weems ,62.2,64,3,0,4.56,1.38,32,57,29,9,59,0,3,0,39899 ,WSH 
Yency Almonte ,48.5,50,2,0,4.24,1.35,23,43,22,6,48,0,2,0,5681 d,CHC 
Collin McHugh ,42.6,39,2,0,4.17,1.31,20,43,13,5,33,1,1,0,4601 d,RP) RET 
Mauricio Llovera ,40.5,40,2,0,4.24,1.30,19,38,15,5,40,0,2,0,8636 d,SEA 
Zack Thompson ,57.7,55,3,0,4.31,1.41,28,55,27,7,32,6,3,0,20342 ,STL 
Jake Latz ,42.2,46,2,0,4.17,1.35,20,38,19,6,41,0,2,0,44337 ,TEX 
JT Chargois ,56.1,51,2,1,4.27,1.37,27,53,23,7,58,0,2,0,5881 d,MIA 
Brent Suter ,66.0,55,3,1,4.39,1.40,32,68,25,9,62,0,4,0,6482 d,CIN 
Bowden Francis ,37.7,38,2,0,4.34,1.27,18,34,13,6,33,1,2,0,44015 ,TOR 
Jorge Lopez ,54.5,52,2,1,4.40,1.35,27,53,21,7,51,0,3,0,5858 d,NYM 
Gavin Stone ,45.8,45,3,0,4.48,1.35,23,45,17,7,27,4,2,0,44899 ,LAD 
Prelander Berroa ,45.7,54,2,1,4.18,1.41,21,38,26,6,43,0,2,0,26966 ,CWS 
Jarlin Garcia ,34.6,31,2,0,4.16,1.26,16,33,11,5,34,0,2,0,5934 d,RP) FA 
Paul Skenes ,53.6,48,2,0,4.45,1.31,27,49,21,6,11,10,3,0,47239 ,PIT 
Joe Boyle ,93.0,102,5,0,4.50,1.52,46,78,63,11,27,16,7,0,44486 ,OAK 
Cade Smith ,38.7,44,2,0,4.14,1.35,18,34,18,5,40,0,2,0,45654 ,CLE 
Jorge Alcala ,43.2,44,2,0,4.35,1.31,21,40,17,6,41,0,2,0,32878 ,MIN 
Brad Hand ,43.8,43,3,0,4.38,1.37,21,41,19,6,45,0,3,0,4240 d,RP) FA 
Tanner Rainey ,55.1,63,2,4,4.61,1.40,28,48,29,8,56,0,3,0,7886 d,WSH 
Greg Weissert ,45.3,48,3,0,4.36,1.40,22,42,22,6,44,0,2,0,10611 ,BOS 
Thyago Vieira ,31.7,35,2,0,4.13,1.30,15,28,13,4,30,0,2,0,6553 d,MIL 
Bryan Hudson ,33.3,36,2,0,3.96,1.35,15,30,15,4,31,0,2,0,7396 d,MIL 
Cody Morris ,40.1,44,2,0,4.18,1.36,19,36,18,6,38,0,2,0,44886 ,NYY 
Cade Cavalli ,47.7,46,3,0,4.39,1.39,23,44,22,5,20,7,3,0,43871 ,WSH 
Pedro Avila ,91.3,82,4,0,4.62,1.43,47,89,42,12,31,15,6,0,6614 d,SD 
Jose Hernandez ,45.4,49,2,0,4.27,1.37,22,42,21,6,46,0,3,0,46649 ,PIT 
AJ Smith-Shawver ,52.4,54,3,0,4.59,1.38,27,48,24,8,23,7,3,0,45241 ,ATL 
Aaron Loup ,47.1,42,2,0,4.20,1.36,22,48,17,6,49,0,3,0,4509 d,RP) FA 
Anthony Maldonado ,27.6,29,2,0,4.04,1.29,12,25,10,4,26,0,2,0,47272 ,MIA 
Manuel Rodriguez ,30.7,32,2,1,4.01,1.36,14,28,14,3,31,0,1,0,39241 ,TB 
Kai-Wei Teng ,66.2,67,3,0,4.50,1.43,33,62,33,8,39,6,4,0,26945 ,SF 
Mitch Spence ,36.7,30,2,0,4.09,1.32,17,37,12,4,33,1,2,0,45318 ,OAK 
Alek Jacob ,31.8,30,2,0,4.18,1.29,15,30,11,4,32,0,1,0,46893 ,SD 
Daniel Palencia ,46.4,50,2,0,4.32,1.38,22,41,23,6,46,0,2,0,44792 ,CHC 
Brandon Bielak ,54.4,47,3,0,4.36,1.41,26,54,22,7,42,2,3,0,8436 d,HOU 
Austin Voth ,53.9,51,2,0,4.49,1.35,27,54,19,9,41,3,3,0,6137 d,SEA 
Tyler Matzek ,46.6,48,3,0,4.32,1.44,22,42,26,6,47,0,2,0,4749 d,ATL 
Anthony Bass ,27.4,27,2,0,4.08,1.29,12,26,10,4,28,0,2,0,4438 d,RP) FA 
Nick Vespi ,31.6,29,2,0,4.12,1.31,14,31,11,4,30,0,1,0,45486 ,BAL 
Slade Cecconi ,46.2,39,2,0,4.53,1.30,23,48,12,7,26,5,2,0,7270 d,ARI 
Luke Weaver ,62.2,58,3,0,4.78,1.36,33,65,20,11,43,5,3,0,6196 d,NYY 
Jake Bird ,66.4,57,3,1,4.46,1.43,33,69,26,7,64,0,3,0,45396 ,COL 
Joey Lucchesi ,48.7,38,3,0,4.42,1.38,24,49,18,6,20,7,3,0,7444 d,NYM 
Jose Suarez ,62.9,58,3,0,4.64,1.39,32,62,25,10,35,6,4,0,7919 d,LAA 
Nick Ramirez ,39.1,32,2,0,4.22,1.33,18,40,12,5,35,0,1,0,8119 d,NYY 
Mitch White ,48.1,44,2,0,4.42,1.35,24,47,18,6,42,2,2,0,7132 d,TOR 
Ty Adcock ,27.8,25,1,0,4.08,1.19,13,26,7,4,28,0,1,0,44299 ,SEA 
Marc Church ,41.7,43,3,0,4.47,1.41,21,39,20,6,43,0,3,0,45178 ,TEX 
Riley O'Brien ,45.2,46,2,0,4.20,1.41,21,41,23,5,45,0,2,0,8620 d,STL 
Clayton Beeter ,48.6,51,3,0,4.63,1.40,25,44,24,7,26,6,3,0,43817 ,NYY 
Quinn Priester ,82.5,66,4,0,4.62,1.43,42,84,34,10,26,13,5,0,23367 ,PIT 
Josh Staumont ,36.3,42,2,0,4.32,1.38,17,30,20,4,38,0,2,0,6686 d,MIN 
Jose Cisnero ,49.6,53,2,0,4.41,1.40,24,46,23,7,52,0,3,0,4836 d,LAA 
Eric Lauer ,65.9,58,4,0,4.82,1.40,35,66,27,12,13,12,5,0,6409 d,SP) FA 
Cole Sands ,34.3,34,2,0,4.29,1.34,16,33,13,5,32,0,2,0,6835 d,MIN 
Dustin May ,21.4,21,1,0,3.66,1.20,9,18,7,2,14,2,1,0,7413 d,LAD 
Carlos Hernandez ,58.5,58,2,0,4.55,1.38,30,55,25,8,51,0,4,0,39260 ,KC 
Luis Medina ,119.5,111,5,0,4.67,1.48,62,114,63,14,23,23,9,0,39252 ,OAK 
Jonathan Hernandez ,53.4,53,2,1,4.33,1.43,26,50,26,7,53,0,2,0,7920 d,TEX 
Sean Reid-Foley ,39.9,49,2,0,4.32,1.42,19,34,23,5,37,0,2,0,6478 d,NYM 
Jose A. Ferrer ,47.1,39,2,0,4.30,1.37,23,47,18,5,49,0,2,0,46493 ,WSH 
Buck Farmer ,60.8,62,3,0,4.75,1.40,32,57,27,10,60,0,4,0,5031 d,CIN 
Jordan Leasure ,34.0,36,2,1,4.43,1.36,17,31,16,5,37,0,2,0,47411 ,CWS 
Angel Zerpa ,43.1,35,2,0,4.33,1.35,21,44,14,5,27,4,3,0,44072 ,KC 
Dylan Coleman ,39.8,46,2,0,4.28,1.42,19,33,24,5,41,0,2,0,44024 ,HOU 
Kyle Hurt ,35.2,43,2,0,4.27,1.42,17,29,21,4,29,2,2,1,43985 ,LAD 
Jimmy Herget ,39.0,36,2,0,4.49,1.33,19,38,14,6,38,0,2,0,6636 d,LAA 
Parker Mushinski ,30.9,31,1,0,3.96,1.32,14,29,12,4,31,0,1,0,45474 ,HOU 
Drew VerHagen ,43.4,41,3,0,4.64,1.39,22,42,18,6,42,0,2,0,5534 d,RP) FA 
Ethan Small ,45.3,46,2,0,4.24,1.43,21,42,23,5,45,0,2,0,23991 ,SF 
Drew Carlton ,22.0,20,1,0,3.86,1.20,9,20,6,3,23,0,1,0,44164 ,SD 
Angel Felipe ,33.8,37,2,0,4.04,1.44,15,29,20,3,33,0,2,0,45495 ,OAK 
Yunior Marte ,47.1,46,2,0,4.43,1.39,23,45,20,6,48,0,2,0,8653 d,PHI 
Derek Law ,46.9,42,3,0,4.50,1.42,23,47,20,6,43,0,3,0,5616 d,WSH 
Daniel Lynch IV ,88.5,72,5,0,4.86,1.43,48,94,32,13,27,15,6,0,7994 d,KC 
Will Dion ,18.2,17,2,0,3.77,1.30,8,18,6,2,12,2,2,0,45055 ,CLE 
Bruce Zimmermann ,36.4,31,2,0,4.41,1.33,18,38,10,5,22,3,2,0,8044 d,BAL 
Joey Cantillo ,35.3,34,2,0,4.31,1.37,17,33,16,5,7,7,2,0,43689 ,CLE 
John McMillon ,52.8,64,3,3,4.58,1.53,27,44,37,6,52,0,4,0,48204 ,KC 
Joely Rodriguez ,38.7,38,2,0,4.18,1.42,18,38,17,4,38,0,2,0,5215 d,BOS 
Will Warren ,40.2,35,2,0,4.34,1.37,19,39,16,5,19,5,2,0,46420 ,NYY 
Xzavion Curry ,57.6,46,2,0,4.64,1.34,30,58,19,9,41,3,3,0,44893 ,CLE 
Sean Newcomb ,50.0,52,2,1,4.36,1.45,24,45,28,6,48,0,3,0,5961 d,OAK 
Brendan White ,30.0,28,1,0,4.08,1.29,14,29,10,3,30,0,2,0,45749 ,DET 
Daysbel Hernandez ,33.2,38,2,0,4.29,1.41,16,30,17,4,34,0,2,0,44330 ,ATL 
Allan Winans ,26.6,24,1,0,4.04,1.26,12,26,8,3,24,1,1,0,45675 ,ATL 
Erik Miller ,43.6,49,2,0,4.26,1.46,21,38,25,5,43,0,2,0,23362 ,SF 
Andrew Wantz ,45.2,44,2,0,4.61,1.36,23,43,19,8,43,0,2,0,44738 ,LAA 
Sammy Peralta ,30.2,27,2,0,4.31,1.34,14,30,11,4,27,0,1,0,46984 ,CWS 
Luis Frias ,39.9,40,2,0,4.32,1.41,19,37,19,4,39,0,2,0,43740 ,ARI 
Joey Wentz ,56.2,54,2,0,4.60,1.39,29,55,23,8,46,3,4,0,6418 d,DET 
Codi Heuer ,27.3,24,2,0,4.19,1.35,13,27,10,3,28,0,1,0,43650 ,RP) FA 
Drew Rom ,37.1,34,2,0,4.26,1.40,18,38,14,5,30,2,2,0,46127 ,STL 
Rich Hill ,69.9,59,4,0,4.88,1.41,38,73,26,11,15,13,5,0,4649 d,"RP,SP) FA "
Liam Hendriks ,11.7,15,1,0,3.42,1.08,4,10,3,2,11,0,1,0,4158 d,BOS 
Ryan Tepera ,26.1,24,2,0,4.36,1.32,13,24,10,4,27,0,2,0,5590 d,RP) FA 
Colby White ,31.4,35,2,0,4.35,1.40,15,28,16,4,32,0,1,0,45329 ,TB 
Jacob Lopez ,20.6,21,1,0,3.82,1.26,9,18,8,2,16,1,1,0,26910 ,TB 
Michael Kelly ,38.8,40,2,0,4.35,1.42,19,36,19,5,38,0,2,0,7095 d,OAK 
Peter Strzelecki ,33.0,33,1,0,4.28,1.32,16,31,13,4,34,0,2,0,46153 ,ARI 
Luis Garcia ,21.3,22,1,0,4.05,1.24,10,19,8,3,4,4,1,0,43720 ,HOU 
Marco Gonzales ,120.4,78,6,0,4.88,1.42,65,133,38,18,25,21,9,0,4945 d,PIT 
Colin Selby ,41.6,43,2,0,4.33,1.44,20,38,22,5,41,0,2,0,46497 ,PIT 
Tejay Antone ,39.1,39,2,0,4.50,1.39,20,38,16,6,38,0,2,0,39285 ,CIN 
Carlos Carrasco ,77.6,66,4,0,4.83,1.43,42,84,27,12,34,11,5,0,3150 d,CLE 
Jake Irvin ,121.8,98,5,0,4.93,1.42,67,124,48,19,24,24,8,0,43981 ,WSH 
George Soriano ,53.5,50,2,0,4.47,1.42,27,52,24,6,52,0,2,0,45277 ,MIA 
Jared Jones ,60.5,53,3,0,4.74,1.41,32,60,25,8,12,12,4,0,43901 ,PIT 
Carl Edwards Jr. ,30.0,26,2,1,4.30,1.40,14,29,13,4,31,0,1,0,4906 d,CHC 
Amir Garrett ,46.6,53,2,0,4.44,1.46,23,41,27,6,49,0,2,0,5588 d,SF 
Keegan Thompson ,38.1,36,2,0,4.47,1.39,19,36,17,5,34,0,2,0,43927 ,CHC 
Joey Estes ,40.6,33,2,0,4.72,1.32,21,40,14,7,20,5,3,0,44916 ,OAK 
Dominic Leone ,37.0,38,2,0,4.55,1.39,19,35,17,6,36,0,2,0,5134 d,CWS 
Jackson Stephens ,30.9,28,2,0,4.37,1.38,15,31,11,4,28,0,1,0,6546 d,ATL 
Lou Trivino ,24.2,24,2,0,4.28,1.38,11,23,10,3,24,0,2,0,7888 d,NYY 
Victor Arano ,24.3,25,1,0,4.14,1.30,11,23,9,3,26,0,1,0,6737 d,RP) FA 
Grant Hartwig ,32.3,31,2,0,4.33,1.41,16,30,15,4,32,0,2,0,46948 ,NYM 
Julio Teheran ,53.4,39,3,0,4.91,1.35,29,56,16,9,9,9,4,0,3615 d,BAL 
Matt Bush ,26.4,28,1,0,4.33,1.30,13,24,10,4,27,0,1,0,4077 d,"SP,RP) FA "
Josh Winder ,35.8,31,2,0,4.53,1.37,18,36,13,5,31,0,2,0,44360 ,MIN 
Luis Gil ,26.1,30,1,0,4.24,1.34,12,22,13,4,15,3,1,0,39290 ,NYY 
Hagen Danner ,20.5,22,1,0,4.20,1.26,10,18,8,3,24,0,1,0,6864 d,TOR 
Spencer Turnbull ,64.9,56,3,0,4.81,1.41,35,67,25,9,32,9,4,0,7850 d,PHI 
Luis F. Ortiz ,33.7,29,2,0,4.56,1.36,17,35,11,5,29,0,1,0,6016 d,PHI 
Julio Urias ,16.5,15,1,0,4.05,1.18,7,15,4,2,3,3,1,0,4922 d,SP) FA 
Brad Boxberger ,44.7,42,2,0,4.65,1.39,23,42,20,7,47,0,2,0,4683 d,RP) FA 
Jose Butto ,37.5,33,2,0,4.61,1.37,19,37,15,5,23,3,2,0,7207 d,NYM 
Zach Pop ,27.6,24,1,0,4.17,1.32,13,27,10,3,28,0,1,0,8007 d,TOR 
Brett Martin ,25.7,21,1,0,3.95,1.34,11,26,9,3,26,0,2,0,8383 d,RP) FA 
