VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,285,57,21,55,12,0.286,0.391,82,16,3,42,74,0.577,0.968,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,279,56,25,61,4,0.276,0.399,77,13,0,52,88,0.594,0.993,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,313,53,14,47,22,0.287,0.338,90,18,4,22,60,0.508,0.846,0.99,0.99,1.0,6810 d,KC 
4,Jose Ramirez ,313,50,16,53,14,0.276,0.36,86,19,2,34,41,0.502,0.863,0.99,0.99,1.0,5288 d,CLE 
5,Yordan Alvarez ,273,49,19,55,1,0.294,0.393,80,16,1,37,59,0.574,0.967,0.99,0.99,1.0,6461 d,HOU 
6,Juan Soto ,268,55,18,50,5,0.28,0.422,75,13,1,62,54,0.54,0.963,0.99,0.99,1.0,6906 d,NYY 
7,Freddie Freeman ,294,51,12,47,7,0.297,0.394,87,19,1,39,54,0.495,0.89,0.99,0.99,1.0,3365 d,LAD 
8,Gunnar Henderson ,306,54,17,48,8,0.266,0.351,81,16,3,37,84,0.506,0.857,0.99,0.99,1.0,23372 ,BAL 
9,Julio Rodriguez ,305,46,13,43,17,0.271,0.334,83,15,1,24,82,0.459,0.793,0.98,0.99,0.96,43685 ,SEA 
10,Rafael Devers ,300,48,17,54,2,0.277,0.362,83,18,1,33,68,0.52,0.882,0.99,0.99,0.99,5175 d,BOS 
11,Bryce Harper ,274,48,15,49,6,0.283,0.397,77,17,1,46,69,0.519,0.916,0.99,0.99,1.0,4293 d,PHI 
12,Kyle Tucker ,262,46,15,46,11,0.276,0.368,72,15,2,36,46,0.523,0.891,0.99,0.99,1.0,6006 d,HOU 
13,Trea Turner ,305,47,10,40,15,0.284,0.336,87,17,2,22,63,0.455,0.791,0.99,0.99,0.99,5828 d,PHI 
14,Austin Riley ,314,50,17,52,1,0.274,0.346,86,17,2,29,82,0.504,0.85,0.97,0.99,0.94,6022 d,ATL 
15,Elly De La Cruz ,293,47,12,40,25,0.247,0.319,72,15,3,29,100,0.442,0.761,0.99,0.99,0.99,44884 ,CIN 
16,Vladimir Guerrero Jr. ,304,46,15,49,3,0.282,0.364,86,17,0,35,53,0.488,0.852,0.99,0.99,0.98,6050 d,TOR 
17,Matt Olson ,306,50,19,55,0,0.26,0.359,79,16,1,43,81,0.506,0.865,0.99,0.99,1.0,5718 d,ATL 
18,Marcell Ozuna ,303,46,19,53,0,0.264,0.337,80,15,0,32,77,0.498,0.835,0.98,0.98,0.98,4726 d,ATL 
19,Corbin Carroll ,291,49,9,36,21,0.261,0.343,76,14,5,32,64,0.434,0.777,0.97,0.98,0.95,23993 ,ARI 
